Claim_Path,Claim_Time,Claim_Trace,Label_Time,Label_Trace,Attack_Type,Matched_File_Name,Detected_Global_Node_Seq,Reachable_Global_Node_Path,Detected_Region_Candidates,Reach_Flag,S_seq,S_whole,S_topo,Topo_Decision
交叉_小米MAX3_移动卡/20230703_1750,222.434,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",255.199,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230703_1750_merged.csv,"[6, 9, 0, 33, 0]","[6, 7, 8, 9, 0, 11, 4, 35, 34, 33, 18, 31, 12, 11, 0]","[['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4'], ['d4'], ['c6'], ['c5'], ['c5'], ['b4'], ['d3', 'd4'], ['d4', 'e4'], ['d4'], ['d4']]",1,0.4,0.571429,0.485714,reachable_scored
交叉_小米MAX3_移动卡/20230704_2002,259.456,"[""e6"", ""d1"", ""f5"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",276.89,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230704_2002_merged.csv,"[6, 7, 8, 6, 0, 6]","[6, 7, 8, 7, 6, 7, 8, 9, 0, 9, 8, 7, 6]","[['e4'], ['e3', 'e4'], ['e3'], ['e3', 'e4'], ['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4', 'e4'], ['e3'], ['e3', 'e4'], ['e4']]",1,0.230769,0.428571,0.32967,reachable_scored
交叉_小米MAX3_移动卡/20230704_2008,278.925,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",278.925,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230704_2008_merged.csv,"[8, 6, 7, 8, 8, 0]","[8, 7, 6, 7, 8, 9, 0]","[['e3'], ['e3', 'e4'], ['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4']]",1,0.625,0.75,0.6875,reachable_scored
交叉_小米MAX3_移动卡/20230704_2013,280.62,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",280.62,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230704_2013_merged.csv,"[6, 8, 9, 0]","[6, 7, 8, 9, 0]","[['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4']]",1,0.625,0.75,0.6875,reachable_scored
交叉_小米MAX3_移动卡/20230704_2019,275.009,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",275.009,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230704_2019_merged.csv,"[7, 7, 8, 0]","[7, 8, 9, 0]","[['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4']]",1,0.5,0.75,0.625,reachable_scored
交叉_小米MAX3_移动卡/20230705_1314,312.604,"[""e4"", ""e3"", ""d2"", ""e3"", ""d5"", ""d4"", ""e4"", ""d4""]",253.25,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230705_1314_merged.csv,"[12, 6, 8, 9, 7]","[12, 11, 0, 9, 8, 7, 6, 7, 8, 9, 8, 7]","[['d4', 'e4'], ['d4'], ['d4'], ['d4', 'e4'], ['e3'], ['e3', 'e4'], ['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['e3'], ['e3', 'e4']]",1,0.416667,0.6,0.508333,reachable_scored
交叉_小米MAX3_移动卡/20230705_1319,254.605,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",254.605,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230705_1319_merged.csv,"[6, 7, 8, 0, 11]","[6, 7, 8, 9, 0, 11]","[['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4']]",1,0.625,0.75,0.6875,reachable_scored
交叉_小米MAX3_移动卡/20230705_1324,258.136,"[""e4"", ""e3"", ""e3"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",258.136,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230705_1324_merged.csv,"[6, 8, 0]","[6, 7, 8, 9, 0]","[['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4']]",1,0.625,0.75,0.6875,reachable_scored
交叉_小米MAX3_移动卡/20230705_1329,265.917,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",265.917,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230705_1329_merged.csv,"[6, 7, 8, 8, 9, 0]","[6, 7, 8, 9, 0]","[['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4']]",1,0.625,0.75,0.6875,reachable_scored
交叉_小米MAX3_移动卡/20230706_2053,251.82,"[""e4"", ""f6"", ""e4"", ""e3"", ""d3"", ""f2"", ""e4"", ""d4""]",276.245,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230706_2053_merged.csv,"[6, 7, 6, 0, 8, 8, 0]","[6, 7, 6, 7, 8, 9, 0, 9, 8, 9, 0]","[['e4'], ['e3', 'e4'], ['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4', 'e4'], ['e3'], ['d4', 'e4'], ['d4']]",1,0.454545,0.5,0.477273,reachable_scored
交叉_小米MAX3_移动卡/20230706_2059,276.293,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",276.293,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230706_2059_merged.csv,"[6, 7, 7, 11, 2]","[6, 7, 8, 9, 0, 11, 0, 1, 2]","[['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4'], ['d4'], ['d4'], ['c4']]",1,0.555556,0.6,0.577778,reachable_scored
交叉_小米MAX3_移动卡/20230706_2104,265.887,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",265.887,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230706_2104_merged.csv,"[6, 8, 0, 11, 11]","[6, 7, 8, 9, 0, 11]","[['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4']]",1,0.625,0.75,0.6875,reachable_scored
交叉_小米MAX3_移动卡/20230706_2109,273.326,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",273.326,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230706_2109_merged.csv,"[9, 6, 7, 8, 0]","[9, 8, 7, 6, 7, 8, 9, 0]","[['d4', 'e4'], ['e3'], ['e3', 'e4'], ['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4']]",1,0.75,0.75,0.75,reachable_scored
交叉_小米MAX3_移动卡/20230707_1534,264.741,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",264.741,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230707_1534_merged.csv,"[6, 7, 8, 8, 7, 0]","[6, 7, 8, 7, 8, 9, 0]","[['e4'], ['e3', 'e4'], ['e3'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4']]",1,0.75,0.75,0.75,reachable_scored
交叉_小米MAX3_移动卡/20230707_1540,261.451,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",261.451,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230707_1540_merged.csv,"[12, 6, 8, 9, 0, 0]","[12, 11, 0, 9, 8, 7, 6, 7, 8, 9, 0]","[['d4', 'e4'], ['d4'], ['d4'], ['d4', 'e4'], ['e3'], ['e3', 'e4'], ['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4']]",1,0.545455,0.75,0.647727,reachable_scored
交叉_小米MAX3_移动卡/20230707_1545,224.076,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",262.531,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230707_1545_merged.csv,"[6, 8, 7, 9, 0]","[6, 7, 8, 7, 8, 9, 0]","[['e4'], ['e3', 'e4'], ['e3'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4']]",1,0.75,0.75,0.75,reachable_scored
交叉_小米MAX3_移动卡/20230707_1550,255.967,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",255.967,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230707_1550_merged.csv,"[6, 8, 5, 11]","[6, 7, 8, 9, 0, 11, 4, 5, 4, 11]","[['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4'], ['d4'], ['d4'], ['d4'], ['d4']]",1,0.5,0.75,0.625,reachable_scored
交叉_小米MAX3_移动卡/20230709_1258,274.319,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",274.319,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230709_1258_merged.csv,"[9, 6, 8, 0, 11]","[9, 8, 7, 6, 7, 8, 9, 0, 11]","[['d4', 'e4'], ['e3'], ['e3', 'e4'], ['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4']]",1,0.666667,0.75,0.708333,reachable_scored
交叉_小米MAX3_移动卡/20230709_1303,310.741,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",288.92,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230709_1303_merged.csv,"[6, 6, 5, 8, 11]","[6, 7, 8, 9, 0, 11, 4, 5, 4, 11, 0, 9, 8, 9, 0, 11]","[['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4'], ['d4'], ['d4'], ['d4'], ['d4'], ['d4'], ['d4', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4']]",1,0.375,0.75,0.5625,reachable_scored
交叉_小米MAX3_移动卡/20230709_1309,275.622,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",275.622,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230709_1309_merged.csv,"[0, 6, 7, 8, 11, 7, 0]","[0, 9, 8, 7, 6, 7, 8, 9, 0, 11, 0, 9, 8, 7, 8, 9, 0]","[['d4'], ['d4', 'e4'], ['e3'], ['e3', 'e4'], ['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4'], ['d4'], ['d4', 'e4'], ['e3'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4']]",1,0.411765,0.75,0.580882,reachable_scored
交叉_小米MAX3_移动卡/20230709_1315,279.288,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",279.288,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230709_1315_merged.csv,"[12, 6, 5, 8, 8, 6, 0]","[12, 11, 0, 9, 8, 7, 6, 7, 8, 9, 0, 11, 4, 5, 4, 11, 0, 9, 8, 7, 6, 7, 8, 9, 0]","[['d4', 'e4'], ['d4'], ['d4'], ['d4', 'e4'], ['e3'], ['e3', 'e4'], ['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4'], ['d4'], ['d4'], ['d4'], ['d4'], ['d4'], ['d4', 'e4'], ['e3'], ['e3', 'e4'], ['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4']]",1,0.28,0.75,0.515,reachable_scored
交叉_小米MAX3_移动卡/20230920_1925,312.816,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",312.816,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230920_1925_merged.csv,"[9, 6, 7, 8, 9, 9, 11]","[9, 8, 7, 6, 7, 8, 9, 0, 11]","[['d4', 'e4'], ['e3'], ['e3', 'e4'], ['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4']]",1,0.666667,0.75,0.708333,reachable_scored
交叉_小米MAX3_移动卡/20230920_1931,313.561,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",313.561,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230920_1931_merged.csv,"[6, 7, 8, 8, 0, 11, 4]","[6, 7, 8, 9, 0, 11, 4]","[['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4'], ['d4']]",1,0.625,0.75,0.6875,reachable_scored
交叉_小米MAX3_移动卡/20230920_1937,289.967,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",309.605,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230920_1937_merged.csv,"[7, 4, 11, 11]","[7, 8, 9, 0, 11, 4, 11]","[['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4'], ['d4'], ['d4']]",1,0.625,0.75,0.6875,reachable_scored
交叉_小米MAX3_移动卡/20230920_1943,313.443,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",313.443,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230920_1943_merged.csv,"[6, 6, 7, 9, 7, 11, 11]","[6, 7, 8, 9, 8, 7, 8, 9, 0, 11]","[['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['e3'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4']]",1,0.6,0.75,0.675,reachable_scored
交叉_小米MAX3_移动卡/20230920_1950,314.36,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",314.36,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230920_1950_merged.csv,"[6, 7, 9, 7, 6, 12]","[6, 7, 8, 9, 8, 7, 6, 7, 8, 9, 0, 11, 12]","[['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['e3'], ['e3', 'e4'], ['e4'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4'], ['d4', 'e4']]",1,0.461538,0.75,0.605769,reachable_scored
交叉_小米MAX3_移动卡/20230920_1956,309.332,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",309.332,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230920_1956_merged.csv,"[6, 7, 8, 8, 7, 9, 11, 11]","[6, 7, 8, 7, 8, 9, 0, 11]","[['e4'], ['e3', 'e4'], ['e3'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4']]",1,0.75,0.75,0.75,reachable_scored
交叉_小米MAX3_移动卡/20230920_2002,309.684,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",309.684,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230920_2002_merged.csv,"[7, 8, 5, 11, 11]","[7, 8, 9, 0, 11, 4, 5, 4, 11]","[['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4'], ['d4'], ['d4'], ['d4'], ['d4']]",1,0.555556,0.75,0.652778,reachable_scored
交叉_小米MAX3_移动卡/20230920_2008,310.022,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",310.022,"[""e4"", ""e3"", ""e4"", ""e3"", ""d3"", ""d4"", ""e4"", ""d4""]",,20230920_2008_merged.csv,"[12, 7, 8, 9, 11]","[12, 11, 0, 9, 8, 7, 8, 9, 0, 11]","[['d4', 'e4'], ['d4'], ['d4'], ['d4', 'e4'], ['e3'], ['e3', 'e4'], ['e3'], ['d4', 'e4'], ['d4'], ['d4']]",1,0.6,0.75,0.675,reachable_scored
