File_Name,Mid_Time,Anchor_Info,Global_Anchor_ID,S_lte,S_meg,S_signal
20230706_2109_merged.csv,00:00:44,"(1993,2393)",6,0.823862,0.863657,0.886773
20230706_2109_merged.csv,00:01:12,"(3449,3730)",7,0.904242,0.874225,0.906481
20230706_2109_merged.csv,00:01:58,"(5722,6122)",8,0.766703,0.839532,0.853689
20230706_2109_merged.csv,00:03:44,"(10985,11385)",0,0.751725,0.826256,0.851962
20230707_1534_merged.csv,00:00:44,"(1988,2388)",6,0.7714,0.856956,0.867486
20230707_1534_merged.csv,00:01:08,"(3202,3602)",7,0.747197,0.879893,0.87382
20230707_1534_merged.csv,00:01:51,"(5349,5749)",8,0.641878,0.842256,0.816381
20230707_1534_merged.csv,00:02:16,"(6581,6981)",8,0.768174,0.79946,0.835061
20230707_1534_merged.csv,00:02:43,"(7945,8345)",7,0.77835,0.782417,0.821907
20230707_1534_merged.csv,00:03:36,"(10580,10980)",0,0.815165,0.825472,0.860623
20230707_1540_merged.csv,00:00:13,"(470,870)",12,0.627378,0.76185,0.796609
20230707_1540_merged.csv,00:00:40,"(1792,2192)",6,0.791375,0.872879,0.885039
20230707_1540_merged.csv,00:01:48,"(5217,5617)",8,0.778784,0.857739,0.871251
20230707_1540_merged.csv,00:02:47,"(8129,8529)",9,0.761828,0.804969,0.842122
20230707_1540_merged.csv,00:03:29,"(10257,10657)",0,0.62157,0.824395,0.828722
20230707_1540_merged.csv,00:04:05,"(12108,12410)",0,0.794679,0.825758,0.857602
20230707_1545_merged.csv,00:00:43,"(1951,2351)",6,0.769141,0.859753,0.870862
20230707_1545_merged.csv,00:01:52,"(5428,5828)",8,0.778784,0.862986,0.87642
20230707_1545_merged.csv,00:02:43,"(7951,8351)",7,0.904242,0.782494,0.846607
20230707_1545_merged.csv,00:03:10,"(9330,9730)",9,0.752961,0.806816,0.835941
20230707_1545_merged.csv,00:03:33,"(10469,10869)",0,0.784204,0.828152,0.858772
20230707_1550_merged.csv,00:00:37,"(1669,2069)",6,0.787334,0.878797,0.884657
20230707_1550_merged.csv,00:01:53,"(5448,5848)",8,0.607824,0.83948,0.802375
20230707_1550_merged.csv,00:02:41,"(7915,8200)",5,0.774184,0.815837,0.845445
20230707_1550_merged.csv,00:03:25,"(10048,10448)",11,0.77777,0.807314,0.84531
20230709_1258_merged.csv,00:00:08,"(200,600)",9,0.562258,0.809406,0.81006
20230709_1258_merged.csv,00:00:40,"(1787,2187)",6,0.852881,0.865456,0.892075
20230709_1258_merged.csv,00:01:52,"(5421,5821)",8,0.690149,0.865862,0.851148
20230709_1258_merged.csv,00:03:44,"(10991,11391)",0,0.663228,0.821476,0.832463
20230709_1258_merged.csv,00:04:19,"(12755,13155)",11,0.817809,0.832652,0.86674
20230709_1303_merged.csv,00:00:11,"(346,746)",6,0.832212,0.754439,0.816155
20230709_1303_merged.csv,00:00:42,"(1894,2294)",6,0.552564,0.862904,0.844337
20230709_1303_merged.csv,00:01:40,"(4800,5200)",5,0.737883,0.812672,0.839067
20230709_1303_merged.csv,00:02:07,"(6170,6570)",8,0.748336,0.857171,0.86374
20230709_1303_merged.csv,00:03:57,"(11658,12058)",11,0.828853,0.826139,0.868862
20230709_1309_merged.csv,00:00:07,"(173,573)",0,0.559556,0.788326,0.796024
20230709_1309_merged.csv,00:00:38,"(1687,2087)",6,0.732738,0.831643,0.843561
20230709_1309_merged.csv,00:01:09,"(3242,3642)",7,0.883323,0.885083,0.908911
20230709_1309_merged.csv,00:01:53,"(5457,5857)",8,0.71567,0.85583,0.852747
20230709_1309_merged.csv,00:02:28,"(7298,7510)",11,0.589924,0.67508,0.731232
20230709_1309_merged.csv,00:02:48,"(8209,8609)",7,0.855308,0.737037,0.809011
20230709_1309_merged.csv,00:03:45,"(11042,11442)",0,0.671994,0.820438,0.838881
20230709_1315_merged.csv,00:00:13,"(460,860)",12,0.560079,0.752227,0.763642
20230709_1315_merged.csv,00:00:39,"(1770,2170)",6,0.845993,0.862066,0.887954
20230709_1315_merged.csv,00:01:04,"(2980,3380)",5,0.74393,0.85032,0.853171
20230709_1315_merged.csv,00:01:26,"(4095,4495)",8,0.757134,0.850158,0.866603
20230709_1315_merged.csv,00:01:54,"(5528,5928)",8,0.733424,0.851452,0.854555
20230709_1315_merged.csv,00:02:59,"(8743,9143)",6,0.556364,0.843998,0.834524
20230709_1315_merged.csv,00:03:44,"(11002,11402)",0,0.762861,0.809274,0.848301
20230920_1925_merged.csv,00:00:15,"(540,940)",9,0.555766,0.778843,0.796337
20230920_1925_merged.csv,00:00:46,"(2116,2516)",6,0.799003,0.870436,0.884569
20230920_1925_merged.csv,00:01:18,"(3699,4099)",7,0.892506,0.878314,0.909076
20230920_1925_merged.csv,00:01:50,"(5402,5610)",8,0.706149,0.856333,0.850604
20230920_1925_merged.csv,00:02:09,"(6273,6673)",9,0.56125,0.836046,0.829223
20230920_1925_merged.csv,00:03:18,"(9718,10118)",9,0.734124,0.785659,0.817742
20230920_1925_merged.csv,00:04:13,"(12479,12879)",11,0.77777,0.832513,0.857284
20230920_1931_merged.csv,00:00:50,"(2308,2708)",6,0.732738,0.858414,0.858446
20230920_1931_merged.csv,00:01:20,"(3797,4197)",7,0.904242,0.886471,0.913527
20230920_1931_merged.csv,00:02:09,"(6250,6650)",8,0.766703,0.85752,0.864337
20230920_1931_merged.csv,00:02:35,"(7545,7945)",8,0.766703,0.776777,0.81441
20230920_1931_merged.csv,00:03:22,"(9894,10294)",0,0.62451,0.783817,0.806881
20230920_1931_merged.csv,00:04:15,"(12550,12950)",11,0.825038,0.824566,0.865977
20230920_1931_merged.csv,00:04:54,"(14500,14900)",4,0.689242,0.7992,0.82003
20230920_1937_merged.csv,00:01:16,"(3587,3987)",7,0.829824,0.876647,0.892998
20230920_1937_merged.csv,00:02:08,"(6216,6616)",4,0.655002,0.808513,0.822423
20230920_1937_merged.csv,00:03:17,"(9642,10042)",11,0.817526,0.812428,0.854942
