Curve,FAR,TPR,Threshold,AUC
Forged,0.1975,0.8533333333333334,0.7772440185398726,0.9103708333333332
Forged,0.1975,0.855,0.7767290257028356,0.9103708333333332
Forged,0.1975,0.8566666666666667,0.7766718695313575,0.9103708333333332
Forged,0.1975,0.8583333333333333,0.7764866508520384,0.9103708333333332
Forged,0.1975,0.86,0.776158304258915,0.9103708333333332
Forged,0.2,0.86,0.7757107166263316,0.9103708333333332
Forged,0.2,0.8616666666666667,0.7753797088361177,0.9103708333333332
Forged,0.2,0.8633333333333333,0.7747293044514132,0.9103708333333332
Forged,0.2025,0.8633333333333333,0.7738948428200457,0.9103708333333332
Forged,0.2025,0.865,0.7738913129394417,0.9103708333333332
Forged,0.205,0.865,0.7737928130288613,0.9103708333333332
Forged,0.2075,0.865,0.7734644516067801,0.9103708333333332
Forged,0.2075,0.8666666666666667,0.7734627520499607,0.9103708333333332
Forged,0.2075,0.8683333333333333,0.7733438510033962,0.9103708333333332
Forged,0.21,0.8683333333333333,0.7731990556253243,0.9103708333333332
Forged,0.21,0.87,0.7731688221094722,0.9103708333333332
Forged,0.21,0.8716666666666667,0.7729352711625062,0.9103708333333332
Forged,0.21,0.8733333333333333,0.7726190041519069,0.9103708333333332
Forged,0.21,0.875,0.772100539745959,0.9103708333333332
Forged,0.21,0.8766666666666667,0.7713411962255795,0.9103708333333332
Forged,0.21,0.8783333333333333,0.7711565412854668,0.9103708333333332
Forged,0.21,0.88,0.7707217059857069,0.9103708333333332
Forged,0.2125,0.88,0.7700543492498637,0.9103708333333332
Forged,0.2125,0.8816666666666667,0.7698170911169431,0.9103708333333332
Forged,0.2125,0.8833333333333333,0.7696959613871652,0.9103708333333332
Forged,0.215,0.8833333333333333,0.7693294082298412,0.9103708333333332
Forged,0.215,0.885,0.7689311321911347,0.9103708333333332
Forged,0.2175,0.885,0.7683321981832105,0.9103708333333332
Forged,0.2175,0.8866666666666667,0.7677433923149294,0.9103708333333332
Forged,0.2175,0.8883333333333333,0.7676906653896196,0.9103708333333332
Forged,0.22,0.8883333333333333,0.7671973855844506,0.9103708333333332
Forged,0.22,0.89,0.7668365373174614,0.9103708333333332
Forged,0.2225,0.89,0.7662054249986854,0.9103708333333332
Forged,0.225,0.89,0.7658984119690226,0.9103708333333332
Forged,0.2275,0.89,0.7653266845694862,0.9103708333333332
Forged,0.23,0.89,0.7652113440145243,0.9103708333333332
Forged,0.23,0.8916666666666667,0.7644908028740535,0.9103708333333332
Forged,0.2325,0.8916666666666667,0.7635747042770507,0.9103708333333332
Forged,0.2325,0.8933333333333333,0.762223718247302,0.9103708333333332
Forged,0.2325,0.895,0.7610753797842805,0.9103708333333332
Forged,0.2325,0.8966666666666666,0.7609695611154761,0.9103708333333332
Forged,0.2325,0.8983333333333333,0.7605403132259155,0.9103708333333332
Forged,0.235,0.8983333333333333,0.7603321008025004,0.9103708333333332
Forged,0.235,0.9,0.7601359273781934,0.9103708333333332
Forged,0.235,0.9016666666666666,0.7595083495719382,0.9103708333333332
Forged,0.235,0.9033333333333333,0.7591569713744194,0.9103708333333332
Forged,0.2375,0.9033333333333333,0.7591455497227926,0.9103708333333332
Forged,0.2375,0.905,0.7591300688931809,0.9103708333333332
Forged,0.2375,0.9066666666666666,0.7585040063379953,0.9103708333333332
Forged,0.2375,0.9083333333333333,0.7578610823042892,0.9103708333333332
Forged,0.24,0.9083333333333333,0.7570113226993652,0.9103708333333332
Forged,0.2425,0.9083333333333333,0.7562613761319732,0.9103708333333332
Forged,0.2425,0.91,0.7561850481525315,0.9103708333333332
Forged,0.245,0.91,0.7558312175102115,0.9103708333333332
Forged,0.245,0.9116666666666666,0.7551303005164822,0.9103708333333332
Forged,0.245,0.9133333333333333,0.7550587947612449,0.9103708333333332
Forged,0.2475,0.9133333333333333,0.7550486702275887,0.9103708333333332
Forged,0.25,0.9133333333333333,0.7548376704175149,0.9103708333333332
Forged,0.25,0.915,0.7543952447220916,0.9103708333333332
Forged,0.2525,0.915,0.7531107949360871,0.9103708333333332
Forged,0.2525,0.9166666666666666,0.7527817730270225,0.9103708333333332
Forged,0.2525,0.9183333333333333,0.752589769247842,0.9103708333333332
Forged,0.2525,0.92,0.7523542392745098,0.9103708333333332
Forged,0.255,0.92,0.7501461613309383,0.9103708333333332
Forged,0.2575,0.92,0.7496134126269087,0.9103708333333332
Forged,0.2575,0.9216666666666666,0.7495109911834161,0.9103708333333332
Forged,0.26,0.9216666666666666,0.7491108995016561,0.9103708333333332
Forged,0.2625,0.9216666666666666,0.7490862901535256,0.9103708333333332
Forged,0.2625,0.9233333333333333,0.7486776216610751,0.9103708333333332
Forged,0.2625,0.925,0.7485610741080155,0.9103708333333332
Forged,0.2625,0.9266666666666666,0.7482295799530584,0.9103708333333332
Forged,0.265,0.9266666666666666,0.748005247693713,0.9103708333333332
Forged,0.265,0.9283333333333333,0.7478046507394451,0.9103708333333332
Forged,0.265,0.93,0.7477257587027202,0.9103708333333332
Forged,0.2675,0.93,0.7468535404285701,0.9103708333333332
Forged,0.27,0.93,0.7467459538665833,0.9103708333333332
Forged,0.2725,0.93,0.7467066031498903,0.9103708333333332
Forged,0.275,0.93,0.746493353196336,0.9103708333333332
Forged,0.2775,0.93,0.745346252866535,0.9103708333333332
Forged,0.28,0.93,0.7452334591704451,0.9103708333333332
Forged,0.2825,0.93,0.7451417234322075,0.9103708333333332
Forged,0.2825,0.9316666666666666,0.7450687607402434,0.9103708333333332
Forged,0.285,0.9316666666666666,0.7447128727829024,0.9103708333333332
Forged,0.285,0.9333333333333333,0.7443724141315518,0.9103708333333332
Forged,0.2875,0.9333333333333333,0.7438603116041902,0.9103708333333332
Forged,0.2875,0.935,0.7435186840921824,0.9103708333333332
Forged,0.29,0.935,0.7430810399943782,0.9103708333333332
Forged,0.2925,0.935,0.7430143011758725,0.9103708333333332
Forged,0.295,0.935,0.7428773888549983,0.9103708333333332
Forged,0.2975,0.935,0.742333467081304,0.9103708333333332
Forged,0.3,0.935,0.7420522334146901,0.9103708333333332
Forged,0.3025,0.935,0.7415465738684649,0.9103708333333332
Forged,0.305,0.935,0.7414355083498153,0.9103708333333332
Forged,0.3075,0.935,0.7405890561790884,0.9103708333333332
Forged,0.31,0.935,0.7395580770313711,0.9103708333333332
Forged,0.3125,0.935,0.7382444856123143,0.9103708333333332
Forged,0.315,0.935,0.7375266460343758,0.9103708333333332
Forged,0.315,0.9366666666666666,0.7370676282858942,0.9103708333333332
Forged,0.3175,0.9366666666666666,0.7370654404242196,0.9103708333333332
Forged,0.32,0.9366666666666666,0.7367693044620016,0.9103708333333332
Forged,0.32,0.9383333333333334,0.7357743761230137,0.9103708333333332
Forged,0.3225,0.9383333333333334,0.7357489297504408,0.9103708333333332
Forged,0.325,0.9383333333333334,0.7356791548045742,0.9103708333333332
Forged,0.325,0.94,0.7354549534285769,0.9103708333333332
Forged,0.325,0.9416666666666667,0.7353282057496994,0.9103708333333332
Forged,0.325,0.9433333333333334,0.735217358421826,0.9103708333333332
Forged,0.3275,0.9433333333333334,0.7345992110636739,0.9103708333333332
Forged,0.33,0.9433333333333334,0.7336469365633038,0.9103708333333332
Forged,0.33,0.945,0.7328603517660075,0.9103708333333332
Forged,0.33,0.9466666666666667,0.7327830653042092,0.9103708333333332
Forged,0.3325,0.9466666666666667,0.7325797974526947,0.9103708333333332
Forged,0.335,0.9466666666666667,0.7319391605785968,0.9103708333333332
Forged,0.335,0.9483333333333334,0.7308177827782649,0.9103708333333332
Forged,0.3375,0.9483333333333334,0.7307556063655098,0.9103708333333332
Forged,0.34,0.9483333333333334,0.7306617297378715,0.9103708333333332
Forged,0.34,0.95,0.7304650269807159,0.9103708333333332
Forged,0.34,0.9516666666666667,0.7295794176773669,0.9103708333333332
Forged,0.34,0.9533333333333334,0.729249900823467,0.9103708333333332
Forged,0.3425,0.9533333333333334,0.7289441170901088,0.9103708333333332
Forged,0.345,0.9533333333333334,0.7287403648222516,0.9103708333333332
Forged,0.3475,0.9533333333333334,0.7286742058422155,0.9103708333333332
Forged,0.3475,0.955,0.7285504012791701,0.9103708333333332
Forged,0.35,0.955,0.7281228381222228,0.9103708333333332
Forged,0.3525,0.955,0.7278812833984444,0.9103708333333332
Forged,0.355,0.955,0.7274326248348455,0.9103708333333332
Forged,0.355,0.9566666666666667,0.7270175835183947,0.9103708333333332
Forged,0.355,0.9583333333333334,0.7265457145470564,0.9103708333333332
Forged,0.3575,0.9583333333333334,0.7262308741036884,0.9103708333333332
Forged,0.36,0.9583333333333334,0.7254257466248525,0.9103708333333332
Forged,0.3625,0.9583333333333334,0.7254212392368833,0.9103708333333332
Forged,0.3625,0.96,0.7247034182797137,0.9103708333333332
Forged,0.3625,0.9616666666666667,0.7245249858845646,0.9103708333333332
Forged,0.365,0.9616666666666667,0.7244436065880382,0.9103708333333332
Forged,0.3675,0.9616666666666667,0.723609830674531,0.9103708333333332
Forged,0.3675,0.9633333333333334,0.7235350188303162,0.9103708333333332
Forged,0.37,0.9633333333333334,0.7220810399282115,0.9103708333333332
Forged,0.3725,0.9633333333333334,0.7219256232309073,0.9103708333333332
Forged,0.375,0.9633333333333334,0.7217268312643028,0.9103708333333332
Forged,0.3775,0.9633333333333334,0.7216930760203759,0.9103708333333332
Forged,0.38,0.9633333333333334,0.7198454605479127,0.9103708333333332
Forged,0.3825,0.9633333333333334,0.7196976809418643,0.9103708333333332
Forged,0.3825,0.965,0.7196088560804446,0.9103708333333332
Forged,0.385,0.965,0.7185240946610826,0.9103708333333332
Forged,0.3875,0.965,0.7185164611421179,0.9103708333333332
Forged,0.39,0.965,0.7178023442373453,0.9103708333333332
Forged,0.39,0.9666666666666667,0.7176797087690678,0.9103708333333332
Forged,0.39,0.9683333333333334,0.7174851052298329,0.9103708333333332
Forged,0.3925,0.9683333333333334,0.7174563530417067,0.9103708333333332
Forged,0.395,0.9683333333333334,0.7161934830348848,0.9103708333333332
Forged,0.3975,0.9683333333333334,0.7160217490639081,0.9103708333333332
Forged,0.4,0.9683333333333334,0.715227219939526,0.9103708333333332
Forged,0.4025,0.9683333333333334,0.7146144922314848,0.9103708333333332
Forged,0.405,0.9683333333333334,0.7141508948295981,0.9103708333333332
Forged,0.4075,0.9683333333333334,0.7129700968348411,0.9103708333333332
Forged,0.41,0.9683333333333334,0.712776808993387,0.9103708333333332
Forged,0.4125,0.9683333333333334,0.7126658568442186,0.9103708333333332
Forged,0.415,0.9683333333333334,0.7126361380960803,0.9103708333333332
Forged,0.4175,0.9683333333333334,0.7121651588932264,0.9103708333333332
Forged,0.42,0.9683333333333334,0.7121288957330343,0.9103708333333332
Forged,0.4225,0.9683333333333334,0.7115554447769273,0.9103708333333332
Forged,0.425,0.9683333333333334,0.7114408194100021,0.9103708333333332
Forged,0.4275,0.9683333333333334,0.7102711722731855,0.9103708333333332
Forged,0.43,0.9683333333333334,0.710185793788264,0.9103708333333332
Forged,0.4325,0.9683333333333334,0.7098264637737733,0.9103708333333332
Forged,0.435,0.9683333333333334,0.7090477510839461,0.9103708333333332
Forged,0.4375,0.9683333333333334,0.7090052155227751,0.9103708333333332
Forged,0.4375,0.97,0.7087115743681717,0.9103708333333332
Forged,0.44,0.97,0.7083775341538308,0.9103708333333332
Forged,0.4425,0.97,0.7078690155543913,0.9103708333333332
Forged,0.445,0.97,0.7075676267855178,0.9103708333333332
Forged,0.4475,0.97,0.7073740531275818,0.9103708333333332
Forged,0.45,0.97,0.7071060792302556,0.9103708333333332
Forged,0.4525,0.97,0.7066416523970229,0.9103708333333332
Forged,0.455,0.97,0.7058258074850868,0.9103708333333332
Forged,0.455,0.9716666666666667,0.7039394148585018,0.9103708333333332
Forged,0.4575,0.9716666666666667,0.703447752741504,0.9103708333333332
Forged,0.46,0.9716666666666667,0.7030595812467965,0.9103708333333332
Forged,0.4625,0.9716666666666667,0.7029915794340448,0.9103708333333332
Forged,0.465,0.9716666666666667,0.7028559276861648,0.9103708333333332
Forged,0.4675,0.9716666666666667,0.7026026326960875,0.9103708333333332
Forged,0.47,0.9716666666666667,0.7024941399072039,0.9103708333333332
Forged,0.4725,0.9716666666666667,0.7023298645557743,0.9103708333333332
Forged,0.475,0.9716666666666667,0.7015123898887493,0.9103708333333332
Forged,0.4775,0.9716666666666667,0.7014232891073102,0.9103708333333332
Forged,0.48,0.9716666666666667,0.7005681495796064,0.9103708333333332
Forged,0.4825,0.9716666666666667,0.6999515168928433,0.9103708333333332
Forged,0.485,0.9716666666666667,0.6999459039595509,0.9103708333333332
Forged,0.4875,0.9716666666666667,0.6998750627749966,0.9103708333333332
Forged,0.49,0.9716666666666667,0.6996931363693084,0.9103708333333332
Forged,0.4925,0.9716666666666667,0.6988817061483396,0.9103708333333332
Forged,0.495,0.9716666666666667,0.6984189696849894,0.9103708333333332
Forged,0.4975,0.9716666666666667,0.6983060057144537,0.9103708333333332
Forged,0.5,0.9716666666666667,0.6974626117708581,0.9103708333333332
Forged,0.5025,0.9716666666666667,0.6971788874608422,0.9103708333333332
Forged,0.505,0.9716666666666667,0.6964617616092077,0.9103708333333332
Forged,0.5075,0.9716666666666667,0.6962113757261946,0.9103708333333332
Forged,0.51,0.9716666666666667,0.6960057302284969,0.9103708333333332
Forged,0.5125,0.9716666666666667,0.6956577141830864,0.9103708333333332
Forged,0.515,0.9716666666666667,0.695173195353312,0.9103708333333332
Forged,0.5175,0.9716666666666667,0.6950609317249796,0.9103708333333332
Forged,0.52,0.9716666666666667,0.6946688596924965,0.9103708333333332
Forged,0.5225,0.9716666666666667,0.6937190542158892,0.9103708333333332
Forged,0.525,0.9716666666666667,0.6915878417194955,0.9103708333333332
Forged,0.525,0.9733333333333334,0.6915526220287038,0.9103708333333332
Forged,0.5275,0.9733333333333334,0.6906638141398849,0.9103708333333332
Forged,0.53,0.9733333333333334,0.689612067155966,0.9103708333333332
Forged,0.5325,0.9733333333333334,0.6891372222068857,0.9103708333333332
Forged,0.535,0.9733333333333334,0.6890458767335417,0.9103708333333332
Forged,0.5375,0.9733333333333334,0.6884467966323975,0.9103708333333332
Forged,0.54,0.9733333333333334,0.6872242740414735,0.9103708333333332
Forged,0.5425,0.9733333333333334,0.6866523220800912,0.9103708333333332
Forged,0.545,0.9733333333333334,0.6866118622972097,0.9103708333333332
Forged,0.5475,0.9733333333333334,0.6851970148747522,0.9103708333333332
Forged,0.55,0.9733333333333334,0.6850429407169089,0.9103708333333332
Forged,0.5525,0.9733333333333334,0.6849642081445795,0.9103708333333332
Forged,0.555,0.9733333333333334,0.6848510912439137,0.9103708333333332
Forged,0.5575,0.9733333333333334,0.6846631838017772,0.9103708333333332
Forged,0.56,0.9733333333333334,0.6843775834184367,0.9103708333333332
Forged,0.5625,0.9733333333333334,0.6829721260861825,0.9103708333333332
Forged,0.565,0.9733333333333334,0.6824894280567373,0.9103708333333332
Forged,0.5675,0.9733333333333334,0.6821225320692904,0.9103708333333332
Forged,0.57,0.9733333333333334,0.6818168795405734,0.9103708333333332
Forged,0.5725,0.9733333333333334,0.6813590734906578,0.9103708333333332
Forged,0.575,0.9733333333333334,0.6813385563091152,0.9103708333333332
Forged,0.575,0.975,0.6812717955595345,0.9103708333333332
Forged,0.5775,0.975,0.6802135952689436,0.9103708333333332
Forged,0.58,0.975,0.6797872876684865,0.9103708333333332
Forged,0.5825,0.975,0.6797790204948876,0.9103708333333332
Forged,0.585,0.975,0.6792949465952579,0.9103708333333332
Forged,0.5875,0.975,0.6787163300138784,0.9103708333333332
Forged,0.59,0.975,0.6786804324716588,0.9103708333333332
Forged,0.59,0.9766666666666667,0.6784806098283774,0.9103708333333332
Forged,0.59,0.9783333333333334,0.6769567730790655,0.9103708333333332
Forged,0.5925,0.9783333333333334,0.6767125954123644,0.9103708333333332
Forged,0.595,0.9783333333333334,0.6751634737892942,0.9103708333333332
Forged,0.5975,0.9783333333333334,0.6747379817610328,0.9103708333333332
Forged,0.6,0.9783333333333334,0.6745919691350045,0.9103708333333332
Forged,0.6025,0.9783333333333334,0.6738987392328923,0.9103708333333332
Forged,0.6025,0.98,0.6735665923315168,0.9103708333333332
Forged,0.605,0.98,0.6735362980153078,0.9103708333333332
Forged,0.6075,0.98,0.6732418791357698,0.9103708333333332
Forged,0.61,0.98,0.6731733052393939,0.9103708333333332
Forged,0.61,0.9816666666666667,0.6728674356526292,0.9103708333333332
Forged,0.61,0.9833333333333333,0.6717048632142619,0.9103708333333332
Forged,0.61,0.985,0.6715257617167201,0.9103708333333332
Forged,0.6125,0.985,0.6714114092427692,0.9103708333333332
Forged,0.615,0.985,0.6711263054593696,0.9103708333333332
Forged,0.6175,0.985,0.6703031821403541,0.9103708333333332
Forged,0.6175,0.9866666666666667,0.6679188206243929,0.9103708333333332
Forged,0.62,0.9866666666666667,0.6673473179650786,0.9103708333333332
Forged,0.6225,0.9866666666666667,0.6661090727334168,0.9103708333333332
Forged,0.625,0.9866666666666667,0.665757352918247,0.9103708333333332
Forged,0.6275,0.9866666666666667,0.6649452248503651,0.9103708333333332
Forged,0.63,0.9866666666666667,0.6642946535492973,0.9103708333333332
Forged,0.6325,0.9866666666666667,0.6642442010928203,0.9103708333333332
Forged,0.635,0.9866666666666667,0.6641542203894698,0.9103708333333332
Forged,0.635,0.9883333333333333,0.6638297655901904,0.9103708333333332
Forged,0.6375,0.9883333333333333,0.6627558761756202,0.9103708333333332
Forged,0.64,0.9883333333333333,0.6611487579720567,0.9103708333333332
Forged,0.6425,0.9883333333333333,0.6602292223513047,0.9103708333333332
Forged,0.645,0.9883333333333333,0.6601898346121657,0.9103708333333332
Forged,0.6475,0.9883333333333333,0.6598105437398265,0.9103708333333332
Forged,0.65,0.9883333333333333,0.659032866744734,0.9103708333333332
Forged,0.6525,0.9883333333333333,0.6589758173963087,0.9103708333333332
Forged,0.655,0.9883333333333333,0.6583778326309525,0.9103708333333332
Forged,0.655,0.99,0.658286157238695,0.9103708333333332
Forged,0.6575,0.99,0.6575235912622723,0.9103708333333332
Forged,0.66,0.99,0.656456104024534,0.9103708333333332
Forged,0.6625,0.99,0.6560386569410278,0.9103708333333332
Forged,0.665,0.99,0.6557159122588734,0.9103708333333332
Forged,0.6675,0.99,0.6543563709040053,0.9103708333333332
Forged,0.67,0.99,0.6528824530181316,0.9103708333333332
Forged,0.6725,0.99,0.6526692946455837,0.9103708333333332
Forged,0.6725,0.9916666666666667,0.6520427845156419,0.9103708333333332
Forged,0.675,0.9916666666666667,0.6515542231613448,0.9103708333333332
Forged,0.6775,0.9916666666666667,0.6500507019511528,0.9103708333333332
Forged,0.68,0.9916666666666667,0.6495969616560862,0.9103708333333332
Forged,0.6825,0.9916666666666667,0.6492379830614402,0.9103708333333332
Forged,0.685,0.9916666666666667,0.6484219046395735,0.9103708333333332
Forged,0.6875,0.9916666666666667,0.6481018552390283,0.9103708333333332
Forged,0.69,0.9916666666666667,0.6479388584222937,0.9103708333333332
Forged,0.6925,0.9916666666666667,0.6469471362002814,0.9103708333333332
Forged,0.695,0.9916666666666667,0.6444841790791136,0.9103708333333332
Forged,0.6975,0.9916666666666667,0.6433407614461911,0.9103708333333332
Forged,0.7,0.9916666666666667,0.6429596228566938,0.9103708333333332
Forged,0.7,0.9933333333333333,0.6426517895981881,0.9103708333333332
Forged,0.7025,0.9933333333333333,0.6410447717001757,0.9103708333333332
Forged,0.705,0.9933333333333333,0.6406428442478994,0.9103708333333332
Forged,0.7075,0.9933333333333333,0.6405482483446382,0.9103708333333332
Forged,0.71,0.9933333333333333,0.6401111667370852,0.9103708333333332
Forged,0.7125,0.9933333333333333,0.6390049663155005,0.9103708333333332
Forged,0.715,0.9933333333333333,0.6366503155041215,0.9103708333333332
Forged,0.7175,0.9933333333333333,0.6364999931533225,0.9103708333333332
Forged,0.72,0.9933333333333333,0.6364933271830685,0.9103708333333332
Forged,0.7225,0.9933333333333333,0.6361299406919664,0.9103708333333332
Forged,0.725,0.9933333333333333,0.6357702445006125,0.9103708333333332
Forged,0.7275,0.9933333333333333,0.6355065539525161,0.9103708333333332
Forged,0.73,0.9933333333333333,0.6353036076467797,0.9103708333333332
Forged,0.7325,0.9933333333333333,0.6351875797773473,0.9103708333333332
Forged,0.735,0.9933333333333333,0.6348700781667991,0.9103708333333332
Forged,0.7375,0.9933333333333333,0.6348280677143407,0.9103708333333332
Forged,0.74,0.9933333333333333,0.6344920854455275,0.9103708333333332
Forged,0.74,0.995,0.6338065488306628,0.9103708333333332
Forged,0.74,0.9966666666666667,0.6334902996050394,0.9103708333333332
Forged,0.74,0.9983333333333333,0.6329365672321527,0.9103708333333332
Forged,0.7425,0.9983333333333333,0.6322471410782194,0.9103708333333332
Forged,0.745,0.9983333333333333,0.6318585704257482,0.9103708333333332
Forged,0.7475,0.9983333333333333,0.6308999925382559,0.9103708333333332
Forged,0.75,0.9983333333333333,0.63072030585944,0.9103708333333332
Forged,0.7525,0.9983333333333333,0.6303578596919936,0.9103708333333332
Forged,0.755,0.9983333333333333,0.629598167370585,0.9103708333333332
Forged,0.7575,0.9983333333333333,0.6295160553691224,0.9103708333333332
Forged,0.76,0.9983333333333333,0.629469993294116,0.9103708333333332
Forged,0.7625,0.9983333333333333,0.6288023908630052,0.9103708333333332
Forged,0.765,0.9983333333333333,0.628756970398312,0.9103708333333332
Forged,0.7675,0.9983333333333333,0.6283375155048707,0.9103708333333332
Forged,0.77,0.9983333333333333,0.6280262833430919,0.9103708333333332
Forged,0.7725,0.9983333333333333,0.6279604068920597,0.9103708333333332
Forged,0.775,0.9983333333333333,0.6275534809289587,0.9103708333333332
Forged,0.7775,0.9983333333333333,0.6274840275018074,0.9103708333333332
Forged,0.78,0.9983333333333333,0.6267867916777279,0.9103708333333332
Forged,0.7825,0.9983333333333333,0.626576577781567,0.9103708333333332
Forged,0.785,0.9983333333333333,0.6262881472753592,0.9103708333333332
Forged,0.785,1.0,0.6260652202256565,0.9103708333333332
Forged,0.7875,1.0,0.6234268395505677,0.9103708333333332
Forged,0.79,1.0,0.6234001222251201,0.9103708333333332
Forged,0.7925,1.0,0.623314715158012,0.9103708333333332
Forged,0.795,1.0,0.6201784856443414,0.9103708333333332
Forged,0.7975,1.0,0.6191995647764834,0.9103708333333332
Forged,0.8,1.0,0.6191057760043419,0.9103708333333332
Forged,0.8025,1.0,0.6187906405405817,0.9103708333333332
Forged,0.805,1.0,0.6182757824706882,0.9103708333333332
Forged,0.8075,1.0,0.6177607566614272,0.9103708333333332
Forged,0.81,1.0,0.6164881157655633,0.9103708333333332
Forged,0.8125,1.0,0.6160253558402008,0.9103708333333332
Forged,0.815,1.0,0.6136689764163665,0.9103708333333332
Forged,0.8175,1.0,0.6134834570744103,0.9103708333333332
Forged,0.82,1.0,0.6131891632050634,0.9103708333333332
Forged,0.8225,1.0,0.6130760921948003,0.9103708333333332
Forged,0.825,1.0,0.6127568243452373,0.9103708333333332
Forged,0.8275,1.0,0.6121268593698381,0.9103708333333332
Forged,0.83,1.0,0.6085579604288688,0.9103708333333332
Forged,0.8325,1.0,0.6064794048467018,0.9103708333333332
Forged,0.835,1.0,0.6036878310613755,0.9103708333333332
Forged,0.8375,1.0,0.6034690959987435,0.9103708333333332
Forged,0.84,1.0,0.602866536508482,0.9103708333333332
Forged,0.8425,1.0,0.6018842941959908,0.9103708333333332
Forged,0.845,1.0,0.6008781347513248,0.9103708333333332
Forged,0.8475,1.0,0.6001730875153333,0.9103708333333332
Forged,0.85,1.0,0.599292531419325,0.9103708333333332
Forged,0.8525,1.0,0.5980020003349338,0.9103708333333332
Forged,0.855,1.0,0.5977294479928876,0.9103708333333332
Forged,0.8575,1.0,0.5965141895778966,0.9103708333333332
Forged,0.86,1.0,0.5952531572845344,0.9103708333333332
Forged,0.8625,1.0,0.5948870028707246,0.9103708333333332
Forged,0.865,1.0,0.594568466675041,0.9103708333333332
Forged,0.8675,1.0,0.5941652197382307,0.9103708333333332
Forged,0.87,1.0,0.5930987068095139,0.9103708333333332
Forged,0.8725,1.0,0.5923096162568665,0.9103708333333332
Forged,0.875,1.0,0.5887291526548729,0.9103708333333332
Forged,0.8775,1.0,0.5883228146858284,0.9103708333333332
Forged,0.88,1.0,0.5870545065024122,0.9103708333333332
Forged,0.8825,1.0,0.5857603601008681,0.9103708333333332
Forged,0.885,1.0,0.5845247977269623,0.9103708333333332
Forged,0.8875,1.0,0.5835074289374482,0.9103708333333332
Forged,0.89,1.0,0.5831603931080034,0.9103708333333332
Forged,0.8925,1.0,0.5831321087108847,0.9103708333333332
Forged,0.895,1.0,0.5787473747542314,0.9103708333333332
Forged,0.8975,1.0,0.5774325988002014,0.9103708333333332
Forged,0.9,1.0,0.5744107425691459,0.9103708333333332
Forged,0.9025,1.0,0.5732302492637951,0.9103708333333332
Forged,0.905,1.0,0.5704552857584317,0.9103708333333332
Forged,0.9075,1.0,0.5700299787463672,0.9103708333333332
Forged,0.91,1.0,0.5664967135439902,0.9103708333333332
Forged,0.9125,1.0,0.5611540609410844,0.9103708333333332
Forged,0.915,1.0,0.5599481007791228,0.9103708333333332
Forged,0.9175,1.0,0.5593444848999694,0.9103708333333332
Forged,0.92,1.0,0.558452984668996,0.9103708333333332
Forged,0.9225,1.0,0.5544231281315293,0.9103708333333332
Forged,0.925,1.0,0.5541741750330966,0.9103708333333332
Forged,0.9275,1.0,0.552522571547192,0.9103708333333332
Forged,0.93,1.0,0.5507225076145532,0.9103708333333332
Forged,0.9325,1.0,0.5433502236476724,0.9103708333333332
Forged,0.935,1.0,0.5414766920194116,0.9103708333333332
Forged,0.9375,1.0,0.5414072919818674,0.9103708333333332
Forged,0.94,1.0,0.5402336348475001,0.9103708333333332
Forged,0.9425,1.0,0.5366523804795755,0.9103708333333332
Forged,0.945,1.0,0.5351156762921945,0.9103708333333332
Forged,0.9475,1.0,0.5349189348868432,0.9103708333333332
Forged,0.95,1.0,0.5324239152985535,0.9103708333333332
Forged,0.9525,1.0,0.5304140738524294,0.9103708333333332
Forged,0.955,1.0,0.5300910735779633,0.9103708333333332
Forged,0.9575,1.0,0.5270822612020909,0.9103708333333332
Forged,0.96,1.0,0.5263507875475981,0.9103708333333332
Forged,0.9625,1.0,0.5259150093996625,0.9103708333333332
Forged,0.965,1.0,0.5246373682090738,0.9103708333333332
Forged,0.9675,1.0,0.52278873922928,0.9103708333333332
Forged,0.97,1.0,0.5216631695221046,0.9103708333333332
Forged,0.9725,1.0,0.5162776916114572,0.9103708333333332
Forged,0.975,1.0,0.5161569893735676,0.9103708333333332
Forged,0.9775,1.0,0.5087901039972089,0.9103708333333332
Forged,0.98,1.0,0.5049658717964415,0.9103708333333332
Forged,0.9825,1.0,0.4993237280098407,0.9103708333333332
Forged,0.985,1.0,0.4945082339861802,0.9103708333333332
Forged,0.9875,1.0,0.48675798549920607,0.9103708333333332
Forged,0.99,1.0,0.4546012333302838,0.9103708333333332
Forged,0.9925,1.0,0.44748502765754433,0.9103708333333332
Forged,0.995,1.0,0.44150848744383664,0.9103708333333332
Forged,0.9975,1.0,0.4315536959215019,0.9103708333333332
Forged,1.0,1.0,0.3840909342835691,0.9103708333333332
Replay,0.0,0.0,inf,0.8241708333333333
Replay,0.005,0.03,1.0,0.8241708333333333
Replay,0.005,0.03166666666666667,0.998369360653631,0.8241708333333333
Replay,0.005,0.03333333333333333,0.9973266775631621,0.8241708333333333
Replay,0.005,0.035,0.9969672722579535,0.8241708333333333
Replay,0.005,0.03666666666666667,0.9962469037423224,0.8241708333333333
Replay,0.005,0.03833333333333333,0.9952519889343914,0.8241708333333333
Replay,0.005,0.04,0.9948563823149004,0.8241708333333333
Replay,0.005,0.041666666666666664,0.9934858315456433,0.8241708333333333
Replay,0.005,0.043333333333333335,0.9918842456401077,0.8241708333333333
Replay,0.005,0.045,0.9907891512315099,0.8241708333333333
