w_topo,w_time,w_signal,w_curr,FAR
0.059891835973225956,0.02506977441743452,0.2484842830014988,0.6665541066078406,4.5387527944301205
0.22085145342824802,0.2555229645027622,0.09872012284434842,0.42490545922464135,4.462625944095921
0.5152507743777704,0.08471370322853757,0.0603924184805512,0.33964310391314073,4.355048502802922
0.4862543981432457,0.31062190077887,0.1373403648402351,0.06578333623764904,4.388290200877857
0.3751542409032271,0.1532161886854828,0.11107540679529002,0.36055416361600007,4.394339614376167
0.1911769732870381,0.5390351605019895,0.1846111201818664,0.08517674602910605,4.881877930070075
0.230371738106275,0.281192402062978,0.24749091974466983,0.24094494008607711,4.09843732858715
0.3471535971663215,0.005740858061970098,0.24414434288992443,0.402961201881784,4.007757366370488
0.19367664770350804,0.15808197594335333,0.21210773487586232,0.4361336414772763,4.066635531991626
0.29472187111945725,0.16555487926176454,0.44382542565462274,0.09589782396415546,4.110920219313933
0.6297092786278571,0.1815299818560788,0.15500717535078878,0.03375356416527519,4.192272449827204
0.12930539696522614,0.29646336231081494,0.4968544432046037,0.07737679751935522,4.543600635983754
0.2684722975762544,0.1419878818292392,0.4766195002163106,0.11292032037819583,4.308940737569299
0.0014291711512664114,0.37633231170803,0.13424477914860986,0.4879937379920938,4.697351060003794
0.22556594637933092,0.3121180252319107,0.29931093800752717,0.16300509038123115,4.3590388529452335
0.17516034135922198,0.06677765301717681,0.6912486644874103,0.06681334113619095,4.552829105824225
0.1869646073561734,0.09978562901587369,0.5464295195176557,0.16682024411029722,4.5389937385900625
0.2609523774694883,0.25855464302047376,0.17683174787913863,0.3036612316308993,4.300237610864098
0.04431748673823663,0.08448751972016012,0.7216465641223344,0.1495484294192689,4.613775809598254
0.5159974302678279,0.11395076264040147,0.05884904907054001,0.31120275802123054,4.030711514530439
0.06813928088969891,0.09134942783158229,0.5894559971485964,0.2510552941301223,4.336284366550919
0.052952622094110585,0.4503838967672835,0.31768784801028505,0.17897563312832088,4.404088094457727
0.15663314191483424,0.3382434673231532,0.12026514561183185,0.3848582451501807,4.137158489258187
0.23804715993328937,0.012234848419560549,0.21498140995059292,0.5347365816965572,5.292308390772626
0.046337870019702826,0.7618775094900735,0.17011221580230276,0.02167240468792098,5.5744907648273525
0.03812329984268816,0.7298497330399225,0.1313111439783352,0.10071582313905408,5.3097226629575545
0.23495634024456363,0.05290419984027919,0.45445957386318064,0.25767988605197656,4.019415928050402
0.7017268034526821,0.1589840551100605,0.13382947564982778,0.005459665787429744,4.341958462041484
0.2218410459765942,0.22966849439515866,0.5046373078173859,0.04385315181086125,4.591336563318995
0.31566099104883255,0.17981006299320954,0.41325082183951684,0.09127812411844109,4.468903871715923
0.2119414500073124,0.07145773803229902,0.5711535124197112,0.14544729954067728,4.318634479488582
0.23792472746700327,0.026280821229158816,0.4844559101709501,0.25133854113288784,4.0635608107493075
0.5658519330191146,0.15742948915295737,0.2590563160761443,0.017662261751783623,4.627181183824488
0.5510168134086104,0.07687620262235054,0.2928255631143057,0.07928142085473334,4.063878061862636
0.5131539624157143,0.0030222639907836676,0.32646646063220713,0.15735731296129488,4.086872031073523
0.30156174796033175,0.2976859460422584,0.1481850389211861,0.2525672670762236,4.204176834140141
0.17329408954893893,0.10496759695672395,0.6468829055298437,0.07485540796449351,4.553875146524843
0.13885555027666735,0.11025249518301032,0.6479661347688427,0.10292581977147945,4.606836311259858
0.15201379176365068,0.3162345626177632,0.4376521111417924,0.09409953447679355,4.4170284217498095
0.0465370218412609,0.2071853025807332,0.49617270525039725,0.25010497032760853,4.318581291349796
0.16386384270927162,0.07695638744149982,0.10289565267441175,0.6562841171748167,4.637524928028982
0.27595592994607504,0.35483796711413584,0.14822436561015076,0.22098173732963847,4.228171792331947
0.46356960491158594,0.20030111512672938,0.2606350490388482,0.07549423092283633,4.074376425786943
0.5307313021738986,0.41812805916984486,0.00819282160809023,0.042947817048166456,4.412543273669115
0.13602593674919933,0.009871582841728448,0.5978988241900565,0.2562036562190157,4.362277526163953
0.05175004999788901,0.2785538605161792,0.626128134291122,0.04356795519480976,4.792740935551918
0.057931366022128936,0.014740964530253607,0.11624848563652383,0.8110791838110938,4.930052475353875
0.12920104057133458,0.005321019846144106,0.5027528841363302,0.3627250554461911,4.560579568422767
0.02301483311161537,0.442920149078135,0.27685368020376977,0.2572113376064797,4.495463272185955
0.3325528680541033,0.4566765265679562,0.16623947494409874,0.044531130433841826,4.863775257560811
0.04115885362612904,0.23842509661486835,0.5182669075701377,0.20214914218886487,4.549997044628705
0.5039366917164337,0.14727332788841765,0.33099856659856797,0.01779141379658055,4.413428190084484
0.244496530106031,0.13647612991867067,0.21298097951159495,0.4060463604637035,4.021823559055199
0.26556515581093804,0.17426863979810914,0.47163456657400893,0.08853163781694388,4.361703543773638
0.15247551789121735,0.22193887723770173,0.5754719258607623,0.050113679010318775,4.394219575636578
